Date,Distributor_ID,SKU_ID,Primary_Billing_Value,Secondary_Sales_Value,Inventory_Units,Inventory_Days,Credit_Outstanding,Credit_Days,Scheme_Active,Competitor_Price_Index
2026-02-19,D006,SKU07,58045.93,55862.8,521,13,134951.34,26,Yes,0.43
2026-02-19,D006,SKU40,56146.11,54071.37,479,12,122174.44,23,Yes,0.37
2026-02-19,D006,SKU41,50548.59,44208.21,738,20,147768.38,29,Yes,0.46
2026-02-19,D007,SKU39,24524.71,22356.83,373,21,169758.57,27,Yes,0.41
2026-02-19,D007,SKU54,22056.44,21663.46,398,23,140555.42,29,No,0.3
2026-02-19,D008,SKU43,51855.48,47133.71,472,24,160639.93,24,Yes,0.5
2026-02-19,D008,SKU14,33567.33,32752.8,458,12,150210.55,30,Yes,0.38
2026-02-19,D008,SKU21,41959.78,37739.34,711,24,142898.74,30,Yes,0.49
2026-02-19,D009,SKU30,74171.66,76632.91,414,20,261387.72,22,No,0.47
2026-02-19,D009,SKU03,68606.8,68065.17,790,24,132484.27,27,No,0.36
2026-02-19,D009,SKU26,73187.11,66367.95,349,24,235305.18,22,No,0.46
2026-02-19,D010,SKU32,23916.17,24189.06,290,18,390228.75,26,Yes,0.5
2026-02-19,D010,SKU28,26915.82,23239.49,561,23,372399.11,23,Yes,0.51
2026-02-19,D011,SKU42,53958.9,42952.89,620,22,266692.48,31,No,0.56
2026-02-19,D011,SKU27,31206.06,26202.49,682,27,207193.01,31,No,0.56
2026-02-19,D012,SKU38,42944.63,39351.9,303,21,390861.94,31,No,0.56
2026-02-19,D013,SKU40,44351.24,37679.55,554,24,278663.84,31,No,0.56
2026-02-19,D013,SKU16,58376.74,50437.04,839,25,374975.94,31,No,0.56
2026-02-19,D013,SKU26,38019.73,31179.21,457,15,241689.49,31,No,0.56
2026-02-19,D014,SKU14,35573.02,32488.29,469,12,235859.09,31,No,0.56
2026-02-19,D014,SKU11,57189.11,46533.3,279,19,278349.56,31,No,0.56
2026-02-19,D015,SKU03,25752.77,20934.82,604,21,319663.85,31,No,0.56
2026-02-19,D016,SKU58,34923.78,33152.53,610,16,385739.42,31,No,0.56
2026-02-19,D016,SKU36,27513.24,23852.22,606,27,510619.66,31,No,0.56
2026-02-19,D016,SKU31,45321.93,41315.77,490,19,293560.52,31,No,0.56
2026-02-19,D017,SKU62,41230.37,35244.3,591,19,224525.44,31,No,0.56
2026-02-19,D017,SKU67,43734.71,39685.62,702,23,480606.12,31,No,0.56
2026-02-19,D018,SKU53,44103.49,43134.02,509,23,288008.5,31,No,0.56
2026-02-19,D019,SKU57,39117.68,40555.91,365,19,195348.57,26,Yes,0.33
2026-02-19,D019,SKU19,33050.42,33193.06,716,16,131431.54,29,Yes,0.44
2026-02-19,D020,SKU04,44537.23,38251.12,374,19,371456.73,22,Yes,0.42
2026-02-19,D020,SKU05,62185.72,60709.98,819,21,300855.0,26,Yes,0.31
2026-02-19,D020,SKU10,38050.04,38448.79,495,18,289716.74,23,Yes,0.31
2026-02-19,D021,SKU62,35497.08,34460.74,427,18,224443.5,22,Yes,0.33
2026-02-19,D021,SKU14,37001.3,31740.38,786,16,168464.16,26,Yes,0.44
2026-02-19,D022,SKU11,36253.44,32462.73,213,18,261441.46,29,Yes,0.43
2026-02-19,D022,SKU63,26483.31,23491.35,262,22,203029.7,24,Yes,0.46
2026-02-19,D022,SKU06,44264.23,44999.66,369,22,272986.24,30,Yes,0.47
2026-02-19,D023,SKU64,54615.33,54104.99,282,12,341467.3,29,Yes,0.4
2026-02-19,D023,SKU57,58551.61,57232.46,315,12,251844.37,28,Yes,0.54
2026-02-19,D023,SKU53,62680.79,60028.13,827,12,288601.71,24,Yes,0.43
2026-02-19,D024,SKU43,55136.87,49701.3,585,22,286505.8,30,Yes,0.4
2026-02-19,D025,SKU48,26082.32,24068.41,771,12,231546.61,22,Yes,0.32
2026-02-19,D025,SKU35,30693.37,26734.43,788,25,272562.52,23,Yes,0.51
2026-02-19,D025,SKU07,33575.44,30854.26,461,20,344549.87,32,Yes,0.48
2026-02-19,D026,SKU47,69173.27,64580.12,534,16,452669.95,23,Yes,0.49
2026-02-19,D026,SKU49,70121.93,69900.32,395,16,408327.04,24,Yes,0.33
2026-02-19,D027,SKU60,32363.55,31278.98,654,12,245399.27,28,Yes,0.4
2026-02-19,D027,SKU17,34739.45,33867.27,269,15,201775.27,30,No,0.38
2026-02-19,D027,SKU51,31816.87,32994.02,328,19,344750.65,24,Yes,0.5
2026-02-19,D028,SKU37,51214.8,46964.84,496,25,396372.01,24,Yes,0.51
2026-02-19,D028,SKU43,52378.21,46595.73,779,18,266523.87,28,Yes,0.33
2026-02-19,D028,SKU60,53610.8,50692.74,351,15,546448.37,32,Yes,0.37
2026-02-19,D029,SKU37,52795.34,52983.49,522,18,140853.59,29,Yes,0.32
2026-02-19,D029,SKU10,49237.31,48705.61,606,21,234590.36,26,Yes,0.36
2026-02-19,D030,SKU69,41807.92,40727.15,598,15,180912.4,29,Yes,0.41
2026-02-19,D030,SKU33,36008.96,36738.18,729,17,296589.15,27,Yes,0.33
2026-02-19,D030,SKU07,60685.11,63479.46,707,13,276367.86,23,Yes,0.34
2026-02-19,D031,SKU48,32991.4,29413.31,679,23,270983.2,24,Yes,0.44
2026-02-19,D031,SKU12,51437.28,44823.3,769,13,413450.78,30,Yes,0.54
2026-02-19,D031,SKU27,28682.48,25481.55,216,18,340904.5,25,Yes,0.31
2026-02-19,D032,SKU33,36886.65,38147.7,732,25,388405.83,29,Yes,0.42
2026-02-19,D032,SKU32,24267.6,25139.01,658,14,421279.46,28,Yes,0.49
2026-02-19,D032,SKU36,31645.25,32101.17,641,23,332151.64,25,No,0.4
2026-02-19,D033,SKU61,43458.36,45258.28,697,13,196790.61,25,Yes,0.5
2026-02-19,D033,SKU15,51060.72,45685.83,512,22,153957.4,31,Yes,0.47
2026-02-19,D034,SKU50,53534.39,46394.3,244,19,343095.96,28,No,0.51
2026-02-19,D034,SKU29,46604.12,39821.35,372,22,325576.93,30,No,0.31
2026-02-19,D035,SKU33,42056.07,42762.34,234,19,209391.64,26,Yes,0.49
2026-02-19,D035,SKU27,50705.24,49444.06,529,23,115529.0,31,Yes,0.35
2026-02-19,D035,SKU39,48944.24,43266.82,482,13,103633.2,32,Yes,0.52
2026-02-19,D036,SKU17,37204.33,32048.63,514,17,226437.64,31,Yes,0.38
2026-02-19,D037,SKU70,56731.7,49659.98,364,15,259357.47,32,Yes,0.35
2026-02-19,D038,SKU64,36620.48,34362.12,272,16,302586.17,24,No,0.4
2026-02-19,D038,SKU54,47938.44,42036.33,566,20,261753.38,24,Yes,0.37
2026-02-19,D039,SKU61,55324.01,49996.89,549,23,122861.61,32,Yes,0.33
2026-02-19,D039,SKU19,48543.14,50373.25,480,15,253050.07,26,Yes,0.51
2026-02-19,D040,SKU37,46826.73,48206.32,514,12,254619.99,22,Yes,0.39
2026-02-19,D041,SKU18,61990.14,59110.02,636,22,445803.58,31,Yes,0.49
2026-02-19,D041,SKU21,33171.05,34587.45,326,12,207128.44,27,No,0.37
2026-02-19,D041,SKU62,56531.51,57997.12,423,16,390576.84,23,Yes,0.4
2026-02-19,D042,SKU40,32441.2,28294.0,356,23,293561.83,30,No,0.46
2026-02-19,D042,SKU10,36844.28,32134.31,817,16,302386.83,24,Yes,0.51
2026-02-19,D043,SKU16,52069.38,51852.67,388,19,287510.26,22,Yes,0.45
2026-02-19,D043,SKU03,30503.9,26281.17,670,19,213034.13,32,Yes,0.39
2026-02-19,D044,SKU64,52777.65,47240.18,451,21,267558.79,29,Yes,0.32
2026-02-19,D045,SKU19,46022.4,41549.63,431,18,242896.77,31,No,0.3
2026-02-19,D046,SKU27,33994.06,33679.62,242,15,196147.87,24,Yes,0.46
2026-02-19,D046,SKU54,36874.03,34349.74,412,15,264843.24,26,No,0.45
2026-02-19,D046,SKU04,32650.89,33834.74,655,22,208661.29,29,Yes,0.51
2026-02-19,D047,SKU20,65061.49,60760.86,360,24,516492.58,23,Yes,0.43
2026-02-19,D047,SKU29,46641.3,44591.01,307,19,459822.09,22,No,0.48
2026-02-19,D047,SKU60,69193.83,68135.41,396,16,500026.63,27,Yes,0.34
2026-02-19,D048,SKU57,49328.8,45520.33,203,21,270156.94,22,No,0.43
2026-02-19,D048,SKU44,55839.59,56189.3,676,25,273735.52,23,Yes,0.48
2026-02-19,D049,SKU44,30509.6,30175.52,782,22,491414.88,30,Yes,0.34
2026-02-19,D050,SKU05,32885.9,28990.34,392,19,236655.64,22,Yes,0.39
2026-02-19,D051,SKU14,59918.77,50972.96,483,15,306498.18,23,Yes,0.43
2026-02-19,D051,SKU27,66240.79,64156.93,350,13,484409.35,31,Yes,0.46
2026-02-19,D051,SKU55,51636.06,44578.11,671,13,255570.26,29,Yes,0.49
2026-02-19,D052,SKU56,54446.77,48395.4,396,17,252321.01,32,Yes,0.45
2026-02-19,D052,SKU13,46538.21,39945.41,295,17,311793.81,28,Yes,0.49
2026-02-19,D053,SKU10,37216.58,38607.46,783,18,114063.43,26,Yes,0.45
2026-02-19,D053,SKU09,44568.73,39250.85,598,22,109331.47,32,Yes,0.5
2026-02-19,D053,SKU38,49143.39,44883.47,235,16,166461.52,27,Yes,0.32
2026-02-19,D054,SKU24,73664.17,72262.96,209,24,321157.9,28,Yes,0.49
2026-02-19,D054,SKU20,48945.95,49966.13,349,20,360923.9,27,Yes,0.31
2026-02-19,D055,SKU16,45055.11,45967.1,725,25,357398.32,26,Yes,0.48
2026-02-19,D055,SKU49,59534.64,53004.73,805,22,525802.22,23,Yes,0.36
2026-02-19,D055,SKU06,55305.22,56284.6,727,13,499362.42,23,Yes,0.51
2026-02-19,D056,SKU27,72506.29,62156.39,679,15,144680.09,27,Yes,0.4
2026-02-19,D057,SKU59,76526.62,76572.6,321,15,320118.42,25,Yes,0.51
2026-02-19,D058,SKU35,32532.47,32320.81,349,22,200913.17,29,Yes,0.47
2026-02-19,D059,SKU47,54863.99,48443.85,514,17,198902.72,26,Yes,0.43
2026-02-19,D059,SKU70,57138.0,55392.87,829,24,137761.1,25,Yes,0.45
2026-02-19,D060,SKU15,69861.52,60404.22,793,25,305036.86,22,Yes,0.41
2026-02-19,D060,SKU35,61990.39,61478.41,861,19,319322.37,31,Yes,0.48
2026-02-19,D060,SKU39,57314.62,56711.73,212,15,388782.33,22,Yes,0.55
2026-02-19,D061,SKU61,33253.31,29204.41,670,21,285579.26,31,No,0.5
2026-02-19,D062,SKU14,61501.33,56569.3,802,17,395523.11,22,No,0.39
2026-02-19,D063,SKU11,57529.97,55347.79,582,19,433642.59,22,Yes,0.4
2026-02-19,D063,SKU66,40443.13,37837.42,483,16,433068.77,22,Yes,0.54
2026-02-19,D064,SKU14,50967.77,52312.14,560,19,214214.26,29,Yes,0.48
2026-02-19,D065,SKU06,77942.85,79689.29,282,16,125578.44,22,Yes,0.34
2026-02-19,D065,SKU11,41434.15,35820.48,335,18,137682.44,22,No,0.42
2026-02-19,D065,SKU47,73583.66,66337.35,541,14,185443.52,30,Yes,0.34
2026-02-19,D066,SKU44,26979.22,27178.71,686,16,264629.64,22,Yes,0.48
2026-02-19,D066,SKU60,32867.22,28629.26,721,25,230134.99,32,Yes,0.44
2026-02-19,D067,SKU44,29133.87,25971.44,535,16,258479.92,26,Yes,0.33
2026-02-19,D067,SKU24,28227.46,25663.85,293,15,396342.21,30,Yes,0.35
2026-02-19,D068,SKU61,26130.35,23830.5,511,20,419605.37,32,No,0.5
2026-02-19,D069,SKU30,27964.02,26805.5,561,17,162953.75,24,Yes,0.35
2026-02-19,D070,SKU40,48998.37,47413.41,402,15,410819.86,30,Yes,0.39
2026-02-19,D070,SKU38,60215.07,61912.8,621,24,460681.53,23,Yes,0.38
2026-02-19,D071,SKU05,29270.99,29282.79,784,21,250222.6,22,Yes,0.37
2026-02-19,D071,SKU22,22882.69,21891.55,431,20,255276.61,23,Yes,0.38
2026-02-19,D071,SKU23,30830.62,28412.64,221,18,209531.23,25,No,0.31
2026-02-19,D072,SKU70,52276.69,46829.48,555,12,328936.04,29,Yes,0.49
2026-02-19,D072,SKU21,72288.51,66402.91,342,16,194830.32,22,Yes,0.38
2026-02-19,D073,SKU19,54475.75,52297.99,622,20,335516.33,29,No,0.53
2026-02-19,D073,SKU35,69439.08,71848.41,686,21,341564.63,22,Yes,0.49
2026-02-19,D073,SKU33,59133.7,60378.91,429,25,377479.36,25,Yes,0.52
2026-02-19,D074,SKU50,48547.26,45360.07,261,21,176562.86,24,No,0.32
2026-02-19,D075,SKU49,24867.31,24562.62,294,13,317382.97,26,Yes,0.46
2026-02-19,D075,SKU58,21747.68,21880.89,749,21,259061.73,24,No,0.47
2026-02-19,D075,SKU61,20211.47,19937.74,608,20,395599.7,27,Yes,0.37
2026-02-19,D076,SKU13,23668.23,20269.57,696,25,303116.87,31,Yes,0.43
2026-02-19,D076,SKU10,27687.4,24605.5,416,21,359181.42,30,Yes,0.34
2026-02-19,D076,SKU46,26857.1,26560.29,427,22,398016.04,28,Yes,0.32
2026-02-19,D077,SKU46,81111.83,74366.68,602,21,238914.64,22,Yes,0.33
2026-02-19,D077,SKU51,93231.72,84259.52,718,22,242734.47,23,No,0.44
2026-02-19,D078,SKU35,52774.25,48417.31,222,15,273274.48,25,Yes,0.32
2026-02-19,D078,SKU33,32333.78,28631.49,349,24,423760.0,24,Yes,0.43
2026-02-19,D079,SKU29,40260.8,35016.37,800,22,364564.88,24,No,0.55
2026-02-19,D080,SKU59,40065.95,39714.4,457,19,117686.37,27,Yes,0.44
2026-02-19,D080,SKU24,32386.48,29619.54,669,14,179667.93,29,Yes,0.46
2026-02-19,D081,SKU08,33161.76,30801.45,339,27,391556.86,35,No,0.68
2026-02-19,D081,SKU65,35344.25,28587.44,253,22,177192.85,35,No,0.68
2026-02-19,D082,SKU66,25886.03,19766.96,305,13,308994.32,35,No,0.68
2026-02-19,D082,SKU61,32120.17,30059.12,560,28,407985.61,35,No,0.68
2026-02-19,D083,SKU45,33136.25,29671.73,637,22,447451.65,35,No,0.68
2026-02-19,D083,SKU24,46979.59,42321.59,402,28,462172.74,35,No,0.68
2026-02-19,D084,SKU20,44162.38,35505.72,719,17,329775.57,35,No,0.68
2026-02-19,D084,SKU11,40543.06,34395.45,205,13,426293.88,35,No,0.68
2026-02-19,D085,SKU45,42557.21,39001.97,333,23,271835.6,35,No,0.68
2026-02-19,D086,SKU06,62156.32,51705.19,763,20,504452.06,35,No,0.68
2026-02-19,D086,SKU63,64223.65,49906.07,742,27,463492.5,35,No,0.68
2026-02-19,D086,SKU11,63535.15,55478.5,487,20,355872.46,35,No,0.68
2026-02-19,D087,SKU68,78905.0,72654.13,214,20,394766.82,35,No,0.68
2026-02-19,D087,SKU66,48687.94,44815.44,752,19,468093.44,35,No,0.68
2026-02-19,D087,SKU36,44307.04,36062.94,717,14,291299.66,35,No,0.68
2026-02-19,D088,SKU12,38566.24,32652.35,428,22,357559.24,35,No,0.68
2026-02-19,D088,SKU22,38344.88,30097.5,550,28,355667.0,35,No,0.68
2026-02-19,D089,SKU61,68039.43,54399.67,223,27,139658.7,35,No,0.68
2026-02-19,D090,SKU40,30505.88,28507.98,585,25,359533.22,35,No,0.68
2026-02-19,D091,SKU18,61524.17,55513.31,513,25,228515.41,35,No,0.68
2026-02-19,D091,SKU64,63962.31,50689.74,391,19,201267.6,35,No,0.68
2026-02-19,D091,SKU62,76808.38,58445.2,473,14,214526.31,35,No,0.68
2026-02-19,D092,SKU36,24414.1,21621.69,452,28,368783.68,35,No,0.68
2026-02-19,D092,SKU68,25046.68,23294.87,301,27,268771.69,35,No,0.68
2026-02-19,D093,SKU17,48626.11,44050.13,384,27,402496.89,35,No,0.68
2026-02-19,D094,SKU60,32604.53,25563.93,691,14,336380.47,35,No,0.68
2026-02-19,D094,SKU14,34103.42,27206.94,463,25,349403.44,35,No,0.68
2026-02-19,D094,SKU39,17801.42,16218.93,548,27,196691.21,35,No,0.68
2026-02-19,D095,SKU46,64618.56,55667.11,620,13,261932.25,35,No,0.68
2026-02-19,D095,SKU08,62446.89,54114.77,395,19,263918.11,35,No,0.68
2026-02-19,D095,SKU35,64287.31,56827.21,216,18,129839.66,35,No,0.68
2026-02-19,D096,SKU57,61363.3,63312.08,284,21,476851.88,25,Yes,0.3
2026-02-19,D097,SKU36,37017.55,36052.54,828,21,287197.98,30,No,0.38
2026-02-19,D097,SKU46,28780.3,28405.67,743,23,163995.47,26,Yes,0.33
2026-02-19,D098,SKU27,65678.95,58987.16,463,25,239248.35,26,Yes,0.46
2026-02-19,D099,SKU21,36450.93,34870.56,667,23,478117.77,26,Yes,0.52
2026-02-19,D099,SKU05,28265.17,26636.79,545,22,374513.27,24,Yes,0.39
2026-02-19,D100,SKU54,52926.77,54254.53,267,14,145406.47,24,Yes,0.46
2026-02-19,D100,SKU27,77766.5,70848.32,790,17,239214.72,24,Yes,0.31
2026-02-19,D101,SKU63,34477.6,34225.1,446,25,367683.11,32,Yes,0.54
2026-02-19,D101,SKU34,31225.61,27984.48,260,12,466693.65,28,No,0.49
2026-02-19,D101,SKU53,26713.74,27884.64,542,20,229058.33,27,No,0.36
2026-02-19,D102,SKU02,64815.6,59628.56,265,12,385286.18,29,Yes,0.48
2026-02-19,D102,SKU12,56410.51,58376.93,235,13,370291.66,25,No,0.3
2026-02-19,D102,SKU58,55260.14,49073.57,546,25,264293.8,29,No,0.37
2026-02-19,D103,SKU34,33436.71,31133.0,532,24,252572.21,23,Yes,0.32
2026-02-19,D103,SKU31,43971.72,44602.58,708,14,383130.38,24,Yes,0.31
2026-02-19,D104,SKU38,59241.12,51684.76,201,14,225898.22,27,Yes,0.51
2026-02-19,D105,SKU29,50695.43,53067.31,658,20,355197.64,27,Yes,0.53
2026-02-19,D105,SKU26,51526.72,49411.27,524,19,373844.12,25,Yes,0.38
2026-02-19,D105,SKU64,79501.01,78845.99,423,21,331339.82,29,Yes,0.43
2026-02-19,D106,SKU23,36648.3,35761.08,635,12,135250.64,30,Yes,0.35
2026-02-19,D106,SKU12,48166.99,50308.02,243,14,130521.67,32,Yes,0.49
2026-02-19,D106,SKU51,34219.79,35000.95,575,24,128916.7,31,Yes,0.38
2026-02-19,D107,SKU48,67099.48,66688.71,425,25,177328.05,27,Yes,0.55
2026-02-19,D107,SKU40,62674.27,60863.92,830,25,205199.6,27,Yes,0.49
2026-02-19,D108,SKU19,61362.68,57593.96,589,21,181372.3,23,Yes,0.36
2026-02-19,D108,SKU01,66719.32,67802.65,370,12,176318.63,29,No,0.44
2026-02-19,D109,SKU04,33765.01,32478.49,692,21,442400.71,30,Yes,0.34
2026-02-19,D109,SKU56,29135.93,27849.54,683,21,209982.04,25,Yes,0.31
2026-02-19,D110,SKU42,67941.77,67438.38,463,25,441872.99,22,No,0.32
2026-02-19,D110,SKU62,44223.3,41512.83,420,19,410205.63,29,Yes,0.55
2026-02-19,D111,SKU60,47401.21,42617.95,496,23,204711.23,30,Yes,0.43
2026-02-19,D111,SKU53,39811.43,36348.17,296,13,298783.39,30,Yes,0.42
2026-02-19,D112,SKU21,82999.19,79928.72,754,20,187024.89,31,Yes,0.31
2026-02-19,D112,SKU05,59682.32,58043.27,588,14,263537.99,31,No,0.41
2026-02-19,D112,SKU69,83302.54,79133.99,502,16,284211.93,22,Yes,0.3
2026-02-19,D113,SKU68,41242.67,36074.39,398,17,278915.66,27,Yes,0.54
2026-02-19,D114,SKU37,36310.95,30999.58,728,14,185991.17,27,Yes,0.51
2026-02-19,D114,SKU66,35052.67,30170.27,408,13,289522.76,25,No,0.49
2026-02-19,D115,SKU63,43382.27,37038.97,222,15,192896.68,29,Yes,0.53
2026-02-19,D116,SKU37,64706.66,58579.99,569,16,103145.83,22,Yes,0.55
2026-02-19,D117,SKU18,56159.85,49167.26,467,15,166220.59,32,Yes,0.43
2026-02-19,D117,SKU68,39334.54,33980.48,207,24,212860.02,23,Yes,0.35
2026-02-19,D118,SKU22,34791.94,30106.4,611,20,208571.89,27,Yes,0.34
2026-02-19,D118,SKU52,26214.21,24944.03,558,12,176659.84,31,Yes,0.32
2026-02-19,D118,SKU30,40576.47,37264.3,429,15,197185.64,29,No,0.51
2026-02-19,D119,SKU58,37555.68,36994.68,588,17,316892.17,30,Yes,0.41
2026-02-19,D119,SKU43,30304.56,26715.36,274,12,286107.22,24,Yes,0.45
2026-02-19,D119,SKU18,22048.64,21217.04,271,25,213652.06,26,Yes,0.52
2026-02-19,D120,SKU08,33911.35,35558.73,707,13,245483.22,31,Yes,0.33
2026-02-19,D120,SKU24,24179.47,23377.01,436,14,281587.88,24,Yes,0.34
2026-02-20,D001,SKU21,26882.16,25361.92,573,13,255820.21,27,No,0.54
2026-02-20,D002,SKU62,36735.21,32826.9,240,13,216377.51,31,Yes,0.33
2026-02-20,D002,SKU13,38886.15,38239.13,641,19,127667.3,31,Yes,0.51
2026-02-20,D003,SKU03,44022.29,43240.9,680,21,249930.84,27,No,0.35
2026-02-20,D003,SKU69,50130.11,46061.3,528,19,136406.19,32,Yes,0.3
2026-02-20,D003,SKU31,49994.44,44081.31,209,25,142240.6,28,No,0.3
2026-02-20,D004,SKU69,35145.61,36830.29,210,13,142955.13,29,Yes,0.44
2026-02-20,D004,SKU57,34016.32,32345.85,528,21,229248.7,23,Yes,0.42
2026-02-20,D005,SKU35,41570.16,41016.76,682,22,251789.36,31,No,0.31
2026-02-20,D005,SKU08,53801.02,49237.04,388,15,334423.58,31,Yes,0.42
2026-02-20,D006,SKU42,49469.91,48171.17,606,12,203600.79,26,Yes,0.47
2026-02-20,D007,SKU53,31065.52,26994.65,224,19,208793.36,32,No,0.54
2026-02-20,D007,SKU47,25889.43,26013.92,638,12,215488.09,27,Yes,0.36
2026-02-20,D008,SKU40,30141.96,31574.14,530,14,156518.2,29,Yes,0.45
2026-02-20,D008,SKU70,50314.59,47215.37,800,15,234567.53,23,Yes,0.46
2026-02-20,D009,SKU24,66753.36,65389.84,513,21,222064.6,30,Yes,0.3
2026-02-20,D010,SKU21,28181.47,28403.34,292,20,406760.34,31,Yes,0.36
2026-02-20,D011,SKU01,31900.05,27262.63,293,19,237504.62,32,No,0.57
2026-02-20,D012,SKU12,71635.16,66989.96,470,17,353072.63,32,No,0.57
2026-02-20,D012,SKU47,52320.71,49858.89,573,14,315264.26,32,No,0.57
2026-02-20,D012,SKU23,55199.89,53360.32,457,17,379077.25,32,No,0.57
2026-02-20,D013,SKU12,48949.79,39085.8,529,22,303799.67,32,No,0.57
2026-02-20,D013,SKU52,46280.77,36695.39,439,14,374473.16,32,No,0.57
2026-02-20,D013,SKU41,43118.88,36920.48,375,23,191867.31,32,No,0.57
2026-02-20,D014,SKU30,40169.04,35152.86,733,16,393001.96,32,No,0.57
2026-02-20,D015,SKU33,21508.55,18035.28,784,14,492133.66,32,No,0.57
2026-02-20,D016,SKU44,30938.42,28714.84,538,18,379065.55,32,No,0.57
2026-02-20,D016,SKU35,29854.35,28919.96,707,13,229887.85,32,No,0.57
2026-02-20,D017,SKU60,56583.34,45707.59,535,26,424496.61,32,No,0.57
2026-02-20,D017,SKU29,43227.58,39738.18,689,22,308232.22,32,No,0.57
2026-02-20,D017,SKU23,62330.02,53013.94,627,13,213340.99,32,No,0.57
2026-02-20,D018,SKU41,48797.07,42984.33,380,16,207749.93,32,No,0.57
2026-02-20,D019,SKU05,44530.72,39904.18,433,24,154487.88,22,No,0.49
2026-02-20,D019,SKU43,44680.7,38287.09,582,24,245370.19,30,No,0.44
2026-02-20,D019,SKU04,36061.04,34862.28,320,12,176498.76,27,Yes,0.48
2026-02-20,D020,SKU25,45996.38,42549.07,461,17,343614.22,24,Yes,0.3
2026-02-20,D020,SKU52,45274.68,43126.22,429,16,249524.68,31,Yes,0.37
2026-02-20,D020,SKU08,44478.02,38313.1,540,25,266687.54,29,Yes,0.52
2026-02-20,D021,SKU37,32969.91,34092.58,467,14,166302.71,28,Yes,0.54
2026-02-20,D022,SKU12,34254.94,31072.38,422,20,155991.9,24,No,0.35
2026-02-20,D023,SKU03,53244.28,55762.45,631,14,194637.22,22,Yes,0.5
2026-02-20,D023,SKU17,47113.29,48530.08,242,22,258231.56,24,Yes,0.54
2026-02-20,D023,SKU01,61687.85,63644.65,523,13,263915.31,25,No,0.39
2026-02-20,D024,SKU07,36644.49,33722.7,819,21,323368.44,28,Yes,0.41
2026-02-20,D024,SKU22,43531.74,41927.88,524,14,406600.48,32,Yes,0.55
2026-02-20,D024,SKU37,47959.47,42016.4,536,22,309706.39,31,Yes,0.49
2026-02-20,D025,SKU44,26320.55,27119.87,210,19,432411.87,22,Yes,0.49
2026-02-20,D025,SKU23,27174.75,24012.62,538,18,470288.74,24,No,0.3
2026-02-20,D026,SKU45,55120.32,56743.55,539,14,393923.39,29,Yes,0.45
2026-02-20,D026,SKU46,42876.61,43827.86,316,25,463795.85,23,Yes,0.39
2026-02-20,D027,SKU12,36099.39,33964.92,858,17,286440.86,29,Yes,0.44
2026-02-20,D028,SKU16,36298.6,34924.68,457,13,458866.02,32,Yes,0.52
2026-02-20,D028,SKU21,47711.2,48205.27,214,16,436517.9,27,Yes,0.42
2026-02-20,D028,SKU42,53579.13,50004.39,739,12,377064.23,28,Yes,0.37
2026-02-20,D029,SKU27,84979.66,85747.3,732,20,123221.33,24,Yes,0.46
2026-02-20,D029,SKU23,62749.31,54312.41,539,12,219173.71,32,Yes,0.44
2026-02-20,D029,SKU37,69123.77,66394.22,761,18,206371.75,28,Yes,0.52
2026-02-20,D030,SKU12,53119.51,53069.0,297,25,271291.16,30,Yes,0.55
2026-02-20,D030,SKU39,53733.32,54031.47,649,25,249694.41,22,Yes,0.32
2026-02-20,D030,SKU27,46673.49,42777.3,660,16,204405.2,31,Yes,0.37
2026-02-20,D031,SKU63,29703.83,27886.02,220,12,401619.01,28,No,0.36
2026-02-20,D031,SKU37,46054.73,46970.1,252,14,369292.13,22,Yes,0.37
2026-02-20,D031,SKU24,34250.06,33877.81,310,17,383075.15,27,Yes,0.39
2026-02-20,D032,SKU42,26925.51,24595.86,624,25,233490.26,27,No,0.47
2026-02-20,D032,SKU46,36444.41,38242.15,656,15,457998.78,27,Yes,0.4
2026-02-20,D033,SKU26,42926.42,40774.17,456,23,124360.99,26,Yes,0.37
2026-02-20,D034,SKU58,41135.48,38340.62,221,19,492650.02,28,Yes,0.4
2026-02-20,D034,SKU04,59008.03,57991.3,527,19,422893.98,30,Yes,0.34
2026-02-20,D035,SKU09,35255.98,34967.15,832,13,237562.63,27,Yes,0.46
2026-02-20,D035,SKU40,33090.26,31222.52,425,21,200512.5,30,Yes,0.36
2026-02-20,D035,SKU48,32763.47,33396.65,710,17,220174.57,32,Yes,0.34
2026-02-20,D036,SKU52,43841.28,40629.64,562,14,291400.75,27,Yes,0.46
2026-02-20,D037,SKU35,47796.6,43635.74,226,19,162783.64,26,No,0.5
2026-02-20,D037,SKU16,38928.61,39954.5,308,14,266347.96,22,Yes,0.36
2026-02-20,D037,SKU48,45401.34,46720.65,699,23,346641.92,25,Yes,0.51
2026-02-20,D038,SKU01,52835.15,45305.77,204,13,276004.67,26,Yes,0.54
2026-02-20,D039,SKU68,55721.66,53512.48,378,15,182637.7,24,Yes,0.42
2026-02-20,D040,SKU32,39951.28,41378.99,487,14,187234.79,32,Yes,0.43
2026-02-20,D041,SKU06,38775.61,35175.94,300,19,376504.63,31,Yes,0.42
2026-02-20,D041,SKU65,33857.83,30013.62,805,17,395116.04,25,Yes,0.48
2026-02-20,D042,SKU16,37705.29,37492.56,214,19,324412.5,23,Yes,0.52
2026-02-20,D043,SKU35,35062.4,31963.98,617,18,298495.09,22,Yes,0.55
2026-02-20,D043,SKU62,35072.55,36379.78,424,23,432758.33,27,No,0.32
